median_house_value,prediction
500001.0,140910.0
238200.0,257560.1
500001.0,334120.2
123600.0,138640.0
150000.0,184760.0
500001.0,500001.0
413100.0,436600.3
126900.0,220160.0
401900.0,367030.2
104200.0,96290.0
187200.0,175720.0
127400.0,154170.0
134600.0,130630.0
266000.0,263130.0
500001.0,384590.0
161400.0,210440.0
160500.0,187780.0
170000.0,196110.0
155200.0,198070.0
111000.0,185750.0
349200.0,366160.1
175200.0,143460.0
325500.0,278870.0
230000.0,461880.6
349600.0,353700.1
450000.0,373340.5
179200.0,193520.0
322200.0,278860.1
96000.0,112520.0
500001.0,500001.0
113900.0,103620.0
180700.0,185990.0
158900.0,156310.0
234600.0,246730.0
105000.0,65530.0
213000.0,131530.0
350000.0,387000.4
319000.0,246130.0
278700.0,278990.0
118800.0,134830.0
96300.0,81690.0
350000.0,278840.0
215300.0,177100.0
116800.0,108370.0
500001.0,497710.9
86300.0,103370.0
121300.0,120690.0
134500.0,157350.0
88900.0,116710.0
137500.0,197990.0
127500.0,96020.0
381500.0,317870.0
96700.0,101940.0
323500.0,361040.1
220500.0,181680.0
254900.0,327920.0
233100.0,267860.0
89600.0,133250.0
260300.0,241920.0
93200.0,95190.0
152100.0,172590.0
74600.0,99580.0
191900.0,282520.0
62000.0,71140.0
500001.0,322360.1
164300.0,140850.0
393800.0,392040.2
262400.0,211160.0
189600.0,195220.0
227700.0,257090.0
87100.0,105340.0
181700.0,204920.0
327600.0,234940.0
143800.0,134650.0
71700.0,83210.0
228600.0,238220.0
67500.0,158920.0
428300.0,417090.2
344800.0,261680.0
500001.0,446230.4
183600.0,143610.0
313800.0,283980.0
169100.0,201610.0
500001.0,482600.4
139700.0,172040.0
99100.0,105800.0
135200.0,123670.0
160000.0,157560.0
187500.0,274910.0
240100.0,231990.0
318100.0,221320.0
236000.0,238660.0
432100.0,328530.0
184400.0,215610.0
252800.0,124610.0
169300.0,109790.0
184400.0,219160.0
90000.0,122770.0
74800.0,74960.0
157800.0,194040.0
123400.0,102440.0
86900.0,98120.0
183300.0,186840.0
125000.0,118250.0
411600.0,421240.6
120100.0,144570.0
67800.0,54900.0
173500.0,155850.0
263500.0,227690.0
417500.0,245100.0
441700.0,408940.2
112500.0,78720.0
72100.0,86710.0
105500.0,133960.0
57400.0,57820.0
240200.0,190260.0
218800.0,269560.1
405100.0,346450.0
267700.0,280770.0
151400.0,197580.0
212800.0,243750.0
389500.0,328780.1
72000.0,75230.0
350000.0,240740.1
139000.0,215070.0
185700.0,181670.0
195200.0,165070.0
97400.0,108510.0
196800.0,209140.0
125600.0,197090.1
163100.0,224580.0
160000.0,223420.0
273600.0,227550.0
271800.0,319870.0
54100.0,72220.0
149500.0,164130.0
500001.0,485860.8
158900.0,124820.0
178300.0,195290.0
280800.0,172720.0
83300.0,78150.0
196000.0,146890.0
213800.0,187120.0
198800.0,238990.0
230900.0,213920.0
203300.0,233430.0
231300.0,186820.0
161600.0,183510.0
87000.0,96370.0
115400.0,117440.0
186900.0,268400.0
145200.0,229570.0
152500.0,205560.0
156300.0,98060.0
108700.0,148890.0
148200.0,169270.0
267000.0,248340.0
169300.0,145260.0
48300.0,54930.0
98000.0,132640.0
216500.0,166600.0
231300.0,208450.0
108900.0,149640.0
73100.0,121080.0
123400.0,112510.0
89400.0,93410.0
119000.0,123110.0
187500.0,270580.0
326500.0,158180.0
350200.0,358740.0
500001.0,469240.6
106300.0,158440.0
430900.0,308320.0
105400.0,103070.0
257500.0,299640.0
68200.0,83010.0
271100.0,358180.1
183300.0,106300.0
84900.0,120710.0
187700.0,172890.0
156200.0,177500.0
254500.0,288880.0
132000.0,149660.0
155000.0,154990.0
192300.0,210350.0
191700.0,202570.0
500001.0,466450.6
191700.0,164720.0
136200.0,183230.0
193800.0,221600.0
158000.0,146800.0
72000.0,80810.0
125900.0,161880.0
258400.0,362530.2
148700.0,124460.0
203300.0,198850.0
328100.0,389260.0
141700.0,126250.0
500001.0,494060.6
94400.0,118780.0
165000.0,212520.0
228900.0,216470.0
86100.0,99110.0
166300.0,155210.0
103100.0,169990.0
161300.0,178210.0
174600.0,176400.0
270500.0,233940.0
500000.0,234410.0
49800.0,56730.0
500001.0,475660.6
351800.0,255910.0
106600.0,118600.0
245800.0,309520.0
166700.0,256410.0
155500.0,185580.0
178300.0,123450.0
75600.0,65300.0
353100.0,290690.2
272800.0,275120.0
225000.0,184140.0
114200.0,154780.0
310600.0,393010.4
500001.0,450790.4
67000.0,81180.0
229000.0,320000.2
111100.0,132700.0
146400.0,162510.0
262100.0,255300.0
260900.0,229920.0
155000.0,165550.0
231800.0,279130.0
500001.0,397530.0
112500.0,129130.0
72800.0,109600.0
95200.0,149860.1
440900.0,339310.1
162900.0,160370.0
95000.0,128610.0
174000.0,185360.0
87500.0,436350.4
133600.0,152140.0
177200.0,182080.0
68900.0,74550.0
91800.0,117250.0
116700.0,101340.0
105900.0,95870.0
77700.0,92220.0
170600.0,152040.0
104200.0,101600.0
181300.0,131740.0
446600.0,467630.6
132500.0,140300.0
388900.0,276640.0
365700.0,475970.3
259300.0,266040.0
140700.0,265130.0
446000.0,433330.5
279400.0,269890.0
149800.0,181870.0
192600.0,147800.0
216000.0,235780.0
257400.0,233700.0
256300.0,258180.0
355000.0,259520.0
500001.0,500001.0
383300.0,322630.1
52500.0,63480.0
156300.0,94050.0
159400.0,209540.0
282200.0,357860.2
181700.0,173200.0
111800.0,109260.0
500001.0,441620.2
275600.0,257830.0
241900.0,210930.0
388300.0,416550.1
175300.0,180900.0
328000.0,347720.0
364000.0,272320.0
166700.0,208420.0
56800.0,61990.0
79700.0,85330.0
346700.0,401700.2
173600.0,188270.0
72500.0,231250.0
147100.0,92640.0
67700.0,79170.0
136800.0,113720.0
224700.0,250640.0
251100.0,377060.0
340000.0,325310.0
137500.0,187950.0
150000.0,102160.0
137500.0,197190.0
182100.0,194480.0
107200.0,127730.0
254700.0,274340.0
137500.0,153720.0
356100.0,246930.0
42100.0,54060.0
153200.0,194550.0
249400.0,237190.0
231800.0,128770.0
173200.0,184880.0
333100.0,359320.1
181300.0,220130.0
55300.0,73180.0
238500.0,207540.0
82300.0,91260.0
184100.0,140500.0
84500.0,135060.0
108500.0,139540.0
187900.0,216810.0
122900.0,125920.0
120800.0,128500.0
397500.0,337840.0
260800.0,369620.1
171900.0,203400.0
158900.0,179860.0
157600.0,147790.0
184900.0,191660.0
159800.0,167000.0
208300.0,229730.1
269400.0,331270.0
275000.0,500000.7
193500.0,180000.0
177500.0,171850.0
369200.0,409440.1
161800.0,139720.0
207900.0,174270.0
175200.0,181510.0
192400.0,174050.0
207500.0,234350.0
160300.0,155500.0
185400.0,193130.0
187500.0,260780.1
229300.0,259800.0
352400.0,324070.0
168300.0,149020.0
122200.0,115250.0
163300.0,158000.0
93200.0,78420.0
164300.0,197370.0
290000.0,233360.0
156400.0,186090.0
195800.0,177890.0
71500.0,92100.0
119600.0,110050.0
130600.0,146210.0
132000.0,150360.0
450000.0,295780.0
44400.0,68080.0
93800.0,62300.0
71800.0,81140.0
135600.0,179520.0
247500.0,206970.0
225000.0,171890.1
229700.0,252440.0
94700.0,134890.0
346900.0,394690.1
59500.0,67420.0
215000.0,219640.0
227100.0,259370.1
199600.0,221890.0
143400.0,168690.0
264100.0,304920.1
89300.0,142810.0
114000.0,240130.0
190000.0,157680.0
297100.0,148810.0
90000.0,146790.0
361100.0,303910.0
70700.0,77950.0
252600.0,294490.0
116200.0,113820.0
84700.0,73500.0
64600.0,57700.0
279500.0,321680.1
177600.0,185560.0
128300.0,132160.0
55500.0,94650.0
126500.0,118190.0
350000.0,299260.3
175400.0,236290.0
269800.0,245560.0
92900.0,134050.0
138800.0,125690.0
94100.0,125640.0
159900.0,139950.0
466400.0,394850.5
314700.0,264190.0
243200.0,229150.0
378100.0,414450.2
186500.0,195210.0
500001.0,256760.0
107600.0,83240.0
254700.0,166160.0
165700.0,176440.1
144600.0,179400.0
163200.0,150870.0
171700.0,218580.0
59000.0,101080.0
258300.0,218260.0
342200.0,358140.1
158000.0,323460.0
101900.0,121230.0
123600.0,147120.0
460200.0,328820.2
272000.0,297890.0
214100.0,249170.0
118700.0,94360.0
168900.0,162950.0
80200.0,96560.0
122800.0,190320.0
157700.0,141340.0
350000.0,355900.1
464600.0,349490.0
164400.0,169250.0
150000.0,193880.0
106300.0,108130.0
307100.0,280650.0
108500.0,132680.0
262900.0,320410.2
441400.0,414880.2
67000.0,80980.0
109200.0,141240.0
500001.0,463970.6
361700.0,197270.0
222100.0,146750.0
56600.0,69740.0
409700.0,344870.0
109100.0,94160.0
455400.0,354700.0
136100.0,117320.0
140800.0,150210.0
293800.0,297180.1
283000.0,482320.7
500001.0,441940.6
346800.0,218340.0
184400.0,226190.0
193100.0,217940.0
240400.0,307810.0
252600.0,217290.0
241500.0,209340.0
291000.0,309030.1
147500.0,206900.0
183100.0,200390.0
217100.0,267980.0
384600.0,332570.0
178200.0,219940.0
162300.0,138460.0
189800.0,266420.0
143600.0,136270.0
148900.0,199490.0
158000.0,165110.0
149500.0,123440.0
500001.0,473880.2
79400.0,72500.0
160200.0,194140.0
223900.0,189370.0
114300.0,89840.0
136000.0,183100.0
134600.0,142070.0
158800.0,166660.0
79500.0,96899.8
169500.0,239190.0
282900.0,291830.0
164700.0,207230.0
183200.0,200820.0
170900.0,151880.0
273400.0,324240.0
375900.0,274000.0
317900.0,296390.0
266300.0,280670.0
174500.0,249340.0
345700.0,443040.2
77800.0,80000.0
260100.0,340770.0
135700.0,159340.0
54300.0,57840.0
354400.0,300750.0
320600.0,288110.0
243900.0,312750.0
115300.0,122520.0
259400.0,263840.0
95000.0,127600.0
158900.0,140200.0
380000.0,245810.1
388300.0,351380.1
104200.0,109230.0
85600.0,120460.0
64700.0,95950.0
133800.0,131000.0
96300.0,131950.0
144000.0,140150.0
227000.0,274300.0
187500.0,132470.0
252600.0,381090.0
92200.0,86840.0
158300.0,147870.0
110400.0,112410.0
350000.0,271400.0
112500.0,290250.2
183800.0,130700.0
112200.0,114930.0
113300.0,157800.0
69700.0,72590.0
163300.0,179120.0
120200.0,81690.0
186200.0,191390.0
413900.0,312310.0
183900.0,211780.1
68300.0,58920.0
327900.0,406780.2
180200.0,167270.0
175000.0,197780.1
170000.0,164050.0
252200.0,259820.0
193800.0,261020.0
253600.0,146460.0
153800.0,118720.0
185100.0,142820.0
134700.0,126530.0
101200.0,119760.0
116900.0,153750.0
196100.0,202510.0
63300.0,104380.0
92000.0,129230.0
82500.0,96010.0
95600.0,131260.0
355100.0,438510.3
164900.0,196280.0
112500.0,129190.0
377300.0,217580.0
318600.0,283600.0
129700.0,110280.0
137500.0,307970.2
158900.0,154280.0
395000.0,325170.0
155700.0,175460.0
315000.0,259330.0
186200.0,149090.0
119800.0,130770.0
66000.0,84290.0
166000.0,108850.0
127600.0,179720.0
79700.0,99370.0
372000.0,358680.0
138800.0,129760.0
231000.0,217640.0
112900.0,152460.0
271300.0,238480.0
369400.0,348450.2
173400.0,180720.0
193000.0,191860.0
219400.0,173080.0
117400.0,142160.0
76200.0,105610.0
157400.0,114330.0
119500.0,126390.0
171600.0,197250.0
116700.0,138340.0
88900.0,127750.0
157700.0,120160.0
434700.0,432430.4
190600.0,167660.0
158900.0,154050.0
219700.0,209040.0
305200.0,300780.0
162500.0,136380.0
158200.0,145250.0
298300.0,265090.0
226900.0,188290.0
296000.0,286920.0
57100.0,101440.0
162500.0,267910.0
221200.0,263280.1
135900.0,117460.0
158000.0,151680.0
107000.0,159430.0
434700.0,207420.0
98800.0,95480.0
84500.0,111340.0
69900.0,74110.0
500001.0,402150.3
183200.0,211510.0
171700.0,151580.0
312500.0,355580.3
282000.0,327210.1
88900.0,131900.0
76400.0,65920.0
120700.0,126620.0
365000.0,333070.2
324000.0,312950.0
192500.0,182880.0
233700.0,179470.0
